PMID	NUMSENT	REGULATOR	REGULATED	REGULATED_TYPE	REGULATED_GENE	REGULATED_TU	EFFECT	NORMALIZED_EFFECT	SENTENCE	regulator_regex	regulated_regex	regulator_count	regulated_count	regulator_plus_one	regulated_plus_one	regulator_regulated_plus_one	regulated_tag	regulator_tag	sentence_tagged
10850996	213	Rob	marRAB	TU		marRAB	contributes	activator	Rob contributes significantly to the expression of the marRAB operon , which regulates the intrinsic resistance of E . coli to various antibiotics , bactericidal agents , and organic solvents ( 5 , 10 , 13 ) .	\b[:punct:]?Rob[:punct:]?\b	\b[:punct:]?marRAB[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	@TF$ contributes significantly to the expression of the @Regulated$ operon , which regulates the intrinsic resistance of E . coli to various antibiotics , bactericidal agents , and organic solvents ( 5 , 10 , 13 ) .
16621812	216	AraC	araC	TU		araC	regulation	regulator	AraC - dependent transcription regulation has been most studied at the araBAD and araC genes , which are expressed from divergent promoters , paraBAD and paraC , whose transcription start sites are separated by 166 bp .	\b[:punct:]?AraC[:punct:]?\b	\b[:punct:]?araC[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	@TF$ - dependent transcription regulation has been most studied at the araBAD and @Regulated$ genes , which are expressed from divergent promoters , paraBAD and paraC , whose transcription start sites are separated by 166 bp .
17238917	216	NagC	fimB	TU		fimB	activate	activator	By replacing the 274 bp of wild - type DNA from - 467 to - 194 with heterologous sequences it was shown that neither NanR nor NagC requires this segment of DNA in order to activate fimB expression .	\b[:punct:]?NagC[:punct:]?\b	\b[:punct:]?fimB[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	By replacing the 274 bp of wild - type DNA from - 467 to - 194 with heterologous sequences it was shown that neither NanR nor @TF$ requires this segment of DNA in order to activate @Regulated$ expression .
17238917	216	NanR	fimB	TU		fimB	activate	activator	By replacing the 274 bp of wild - type DNA from - 467 to - 194 with heterologous sequences it was shown that neither NanR nor NagC requires this segment of DNA in order to activate fimB expression .	\b[:punct:]?NanR[:punct:]?\b	\b[:punct:]?fimB[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	By replacing the 274 bp of wild - type DNA from - 467 to - 194 with heterologous sequences it was shown that neither @TF$ nor NagC requires this segment of DNA in order to activate @Regulated$ expression .
10760178	216	MelR	melAB	TU		melAB	activation	activator	Conclusions In this paper , we have reported an in vitro system for the study of transcription activation of the E . coli melAB promoter by MelR .	\b[:punct:]?MelR[:punct:]?\b	\b[:punct:]?melAB[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Conclusions In this paper , we have reported an in vitro system for the study of transcription activation of the E . coli @Regulated$ promoter by @TF$ .
7601827	217	NarP	fdnGHI	TU		fdnGHI	induction	activator	For example , nitrate induction of the narGHJI operon ( 21 ) and the narK gene ( 12 ) is controlled exclusively by NarL , while induction of the fdnGHI operon is controlled principally by NarL , but NarP also effects a degree of control ( observed with a narL mutant ) ( 21 ) .	\b[:punct:]?NarP[:punct:]?\b	\b[:punct:]?fdnGHI[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	For example , nitrate induction of the narGHJI operon ( 21 ) and the narK gene ( 12 ) is controlled exclusively by NarL , while induction of the @Regulated$ operon is controlled principally by NarL , but @TF$ also effects a degree of control ( observed with a narL mutant ) ( 21 ) .
9484892	217	NagC	manXYZ	TU		manXYZ	repression	repressor	The repression of the manXYZ operon by a plasmid expressing NagC is in agreement with the original observations of Vogler and Lengeler ( 1989 ) .	\b[:punct:]?NagC[:punct:]?\b	\b[:punct:]?manXYZ[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	The repression of the @Regulated$ operon by a plasmid expressing @TF$ is in agreement with the original observations of Vogler and Lengeler ( 1989 ) .
10850996	217	Rob	mdlA	GENE	mdlA		enhances	activator	Among functions that could contribute to cellular resistance to environmental agents , Rob enhances expression of mdlA , which encodes a multiple - drug - resistance - like ATP - binding component of a transport system ( 3 ) , and strongly enhances expression of micF , the antisense RNA that downregulates the outer membrane porin OmpF .	\b[:punct:]?Rob[:punct:]?\b	\b[:punct:]?mdlA[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Among functions that could contribute to cellular resistance to environmental agents , @TF$ enhances expression of @Regulated$ , which encodes a multiple - drug - resistance - like ATP - binding component of a transport system ( 3 ) , and strongly enhances expression of micF , the antisense RNA that downregulates the outer membrane porin OmpF .
10850996	217	Rob	micF	GENE	micF		enhances	activator	Among functions that could contribute to cellular resistance to environmental agents , Rob enhances expression of mdlA , which encodes a multiple - drug - resistance - like ATP - binding component of a transport system ( 3 ) , and strongly enhances expression of micF , the antisense RNA that downregulates the outer membrane porin OmpF .	\b[:punct:]?Rob[:punct:]?\b	\b[:punct:]?micF[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Among functions that could contribute to cellular resistance to environmental agents , @TF$ enhances expression of mdlA , which encodes a multiple - drug - resistance - like ATP - binding component of a transport system ( 3 ) , and strongly enhances expression of @Regulated$ , the antisense RNA that downregulates the outer membrane porin OmpF .
19007420	220	GalR	galP	TU		galP	repression	repressor	Indeed , the effect of the mutation in OE5 was similar to © 2008 The Authors Journal compilation © 2008 Blackwell Publishing Ltd , Molecular Microbiology , 71 , 146 – 157NagC , GalR and GalS repression at galP 153 that in the weakly binding OE2 and OE3 sites ( a mutation in OE4 has not yet been tested ) .	\b[:punct:]?GalR[:punct:]?\b	\b[:punct:]?galP[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Indeed , the effect of the mutation in OE5 was similar to © 2008 The Authors Journal compilation © 2008 Blackwell Publishing Ltd , Molecular Microbiology , 71 , 146 – 157NagC , @TF$ and GalS repression at @Regulated$ 153 that in the weakly binding OE2 and OE3 sites ( a mutation in OE4 has not yet been tested ) .
19007420	220	GalS	galP	TU		galP	repression	repressor	Indeed , the effect of the mutation in OE5 was similar to © 2008 The Authors Journal compilation © 2008 Blackwell Publishing Ltd , Molecular Microbiology , 71 , 146 – 157NagC , GalR and GalS repression at galP 153 that in the weakly binding OE2 and OE3 sites ( a mutation in OE4 has not yet been tested ) .	\b[:punct:]?GalS[:punct:]?\b	\b[:punct:]?galP[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Indeed , the effect of the mutation in OE5 was similar to © 2008 The Authors Journal compilation © 2008 Blackwell Publishing Ltd , Molecular Microbiology , 71 , 146 – 157NagC , GalR and @TF$ repression at @Regulated$ 153 that in the weakly binding OE2 and OE3 sites ( a mutation in OE4 has not yet been tested ) .
17238917	221	NagC	glmUS	TU		glmUS	activate	activator	NagC is best characterized as a repressor ( Plumbridge , 2001 ; Plumbridge and Pellegrini , 2004 ) , although the regulator does activate one of the glmUS operon promoters albeit by binding at the more conventional position of - 47 relative to the transcriptional start site ( Plumbridge , 1995 ) .	\b[:punct:]?NagC[:punct:]?\b	\b[:punct:]?glmUS[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	@TF$ is best characterized as a repressor ( Plumbridge , 2001 ; Plumbridge and Pellegrini , 2004 ) , although the regulator does activate one of the @Regulated$ operon promoters albeit by binding at the more conventional position of - 47 relative to the transcriptional start site ( Plumbridge , 1995 ) .
17238917	222	NagC	fimB	TU		fimB	activates	activator	At the moment we do not know how NagC activates the fimB promoter , but two general scenarios seem most plausible .	\b[:punct:]?NagC[:punct:]?\b	\b[:punct:]?fimB[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	At the moment we do not know how @TF$ activates the @Regulated$ promoter , but two general scenarios seem most plausible .
10760178	222	CRP	melAB	TU		melAB	activation	activator	Note that the magnitude of the effect of CRP on activation of the melAB promoter in the in vitro transcription experiment ( Fig . 2B ) is less than might have been expected from the footprinting and in vivo experiments ( Fig . 4 and Table 1 ) .	\b[:punct:]?CRP[:punct:]?\b	\b[:punct:]?melAB[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Note that the magnitude of the effect of @TF$ on activation of the @Regulated$ promoter in the in vitro transcription experiment ( Fig . 2B ) is less than might have been expected from the footprinting and in vivo experiments ( Fig . 4 and Table 1 ) .
15743943	222	CpxR	nanC	TU		nanC	activate	activator	Two other regulators , OmpR and CpxR , activate nanC expression , although a direct control has not been proven .	\b[:punct:]?CpxR[:punct:]?\b	\b[:punct:]?nanC[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Two other regulators , OmpR and @TF$ , activate @Regulated$ expression , although a direct control has not been proven .
15743943	222	OmpR	nanC	TU		nanC	activate	activator	Two other regulators , OmpR and CpxR , activate nanC expression , although a direct control has not been proven .	\b[:punct:]?OmpR[:punct:]?\b	\b[:punct:]?nanC[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Two other regulators , @TF$ and CpxR , activate @Regulated$ expression , although a direct control has not been proven .
15342598	222	RhaS	rhaBAD	TU		rhaBAD	activation	activator	Previous results reported by Bhende and Egan ( 4 ) identified two amino acid residues in 70 , K593 and R599 , that were important for RhaS mediated transcription activation at rhaBAD and rhaT .	\b[:punct:]?RhaS[:punct:]?\b	\b[:punct:]?rhaBAD[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Previous results reported by Bhende and Egan ( 4 ) identified two amino acid residues in 70 , K593 and R599 , that were important for @TF$ mediated transcription activation at @Regulated$ and rhaT .
17513476	222	CRP	rhaBAD	TU		rhaBAD	activation	activator	Two gels were prepared , with identical culture samples on each gel , and each blot was probed with the primary antibody corresponding to the purified protein samples loaded , as indicated to the right . - S , anti - RhaS antibody ; - R , anti - RhaR antibody . allow CRP to contribute to rhaBAD activation .	\b[:punct:]?CRP[:punct:]?\b	\b[:punct:]?rhaBAD[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Two gels were prepared , with identical culture samples on each gel , and each blot was probed with the primary antibody corresponding to the purified protein samples loaded , as indicated to the right . - S , anti - RhaS antibody ; - R , anti - RhaR antibody . allow @TF$ to contribute to @Regulated$ activation .
15342598	222	RhaS	rhaT	TU		rhaT	activation	activator	Previous results reported by Bhende and Egan ( 4 ) identified two amino acid residues in 70 , K593 and R599 , that were important for RhaS mediated transcription activation at rhaBAD and rhaT .	\b[:punct:]?RhaS[:punct:]?\b	\b[:punct:]?rhaT[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Previous results reported by Bhende and Egan ( 4 ) identified two amino acid residues in 70 , K593 and R599 , that were important for @TF$ mediated transcription activation at rhaBAD and @Regulated$ .
9409145	223	AraC	araBAD	TU		araBAD	activate	activator	It was shown that to activate transcription in P araBAD , the AraC protein binding site must overlap the 35 region of the promoter by 4 bp ( 212 ) .	\b[:punct:]?AraC[:punct:]?\b	\b[:punct:]?araBAD[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	It was shown that to activate transcription in P @Regulated$ , the @TF$ protein binding site must overlap the 35 region of the promoter by 4 bp ( 212 ) .
10850996	223	Rob	marA	GENE	marA		regulated	regulator	Several Rob - regulated genes , such as marA , noted above , seem to encode other regulatory proteins .	\b[:punct:]?Rob[:punct:]?\b	\b[:punct:]?marA[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Several @TF$ - regulated genes , such as @Regulated$ , noted above , seem to encode other regulatory proteins .
15342598	224	RhaR	rhaSR	TU		rhaSR	activation	activator	BACTERIOL . present study , we identified four amino acid residues in 70 , K593 , L595 , R599 , and R608 , which were important for RhaR mediated transcription activation of rhaSR ( Fig . 2B ) .	\b[:punct:]?RhaR[:punct:]?\b	\b[:punct:]?rhaSR[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	BACTERIOL . present study , we identified four amino acid residues in 70 , K593 , L595 , R599 , and R608 , which were important for @TF$ mediated transcription activation of @Regulated$ ( Fig . 2B ) .
15066032	225	CAP	chbB	TU		chbB	activation	activator	Although these results are consistent with the requirement for CAP and ChbR for chbB activation there is a significant difference between the in vivo and in vitro data .	\b[:punct:]?CAP[:punct:]?\b	\b[:punct:]?chbB[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Although these results are consistent with the requirement for @TF$ and ChbR for @Regulated$ activation there is a significant difference between the in vivo and in vitro data .
15066032	225	ChbR	chbB	TU		chbB	activation	activator	Although these results are consistent with the requirement for CAP and ChbR for chbB activation there is a significant difference between the in vivo and in vitro data .	\b[:punct:]?ChbR[:punct:]?\b	\b[:punct:]?chbB[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Although these results are consistent with the requirement for CAP and @TF$ for @Regulated$ activation there is a significant difference between the in vivo and in vitro data .
11742992	225	MelR	melAB	TU		melAB	activation	activator	( 2000 ) Transcription activation at the Escherichia coli melAB promoter : the role of MelR and the cyclic AMP receptor protein .	\b[:punct:]?MelR[:punct:]?\b	\b[:punct:]?melAB[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	( 2000 ) Transcription activation at the Escherichia coli @Regulated$ promoter : the role of @TF$ and the cyclic AMP receptor protein .
7643383	225	NarP	aeg	GENE	aeg		activates	activator	This unusual spacing in relation to the RNA polymerase binding site may reflect a distinct mechanism by which Fnr ( and NarP ) activates aeg - 46.5 operon expression .	\b[:punct:]?NarP[:punct:]?\b	\b[:punct:]?aeg[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	This unusual spacing in relation to the RNA polymerase binding site may reflect a distinct mechanism by which Fnr ( and @TF$ ) activates @Regulated$ - 46.5 operon expression .
12923080	226	NarP	fdnG	GENE	fdnG		delaying the ability of NarL	repressor	NarP thus performs a unique role to fine - tune fdnG operon expression by delaying the ability of NarL to activate when nitrate levels are low .	\b[:punct:]?NarP[:punct:]?\b	\b[:punct:]?fdnG[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	@TF$ thus performs a unique role to fine - tune @Regulated$ operon expression by delaying the ability of NarL to activate when nitrate levels are low .
8655507	227	GntR	gntKU	TU		gntKU	repression	repressor	It is interesting to speculate that this is the element responsible for binding GntR and repression of gntKU expression .	\b[:punct:]?GntR[:punct:]?\b	\b[:punct:]?gntKU[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	It is interesting to speculate that this is the element responsible for binding @TF$ and repression of @Regulated$ expression .
21890697	228	ArgP	argO	TU		argO	regulated	regulator	At the same time , it is noteworthy that two of the genes that are most prominently regulated by ArgP , argO and lysP , are both also regulated by the leucineresponsive general transcriptional regulator Lrp ( 37 , 41 ) .	\b[:punct:]?ArgP[:punct:]?\b	\b[:punct:]?argO[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	At the same time , it is noteworthy that two of the genes that are most prominently regulated by @TF$ , @Regulated$ and lysP , are both also regulated by the leucineresponsive general transcriptional regulator Lrp ( 37 , 41 ) .
21890697	228	Lrp	argO	TU		argO	regulated	regulator	At the same time , it is noteworthy that two of the genes that are most prominently regulated by ArgP , argO and lysP , are both also regulated by the leucineresponsive general transcriptional regulator Lrp ( 37 , 41 ) .	\b[:punct:]?Lrp[:punct:]?\b	\b[:punct:]?argO[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	At the same time , it is noteworthy that two of the genes that are most prominently regulated by ArgP , @Regulated$ and lysP , are both also regulated by the leucineresponsive general transcriptional regulator @TF$ ( 37 , 41 ) .
21890697	228	ArgP	lysP	TU		lysP	regulated	regulator	At the same time , it is noteworthy that two of the genes that are most prominently regulated by ArgP , argO and lysP , are both also regulated by the leucineresponsive general transcriptional regulator Lrp ( 37 , 41 ) .	\b[:punct:]?ArgP[:punct:]?\b	\b[:punct:]?lysP[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	At the same time , it is noteworthy that two of the genes that are most prominently regulated by @TF$ , argO and @Regulated$ , are both also regulated by the leucineresponsive general transcriptional regulator Lrp ( 37 , 41 ) .
21890697	228	Lrp	lysP	TU		lysP	regulated	regulator	At the same time , it is noteworthy that two of the genes that are most prominently regulated by ArgP , argO and lysP , are both also regulated by the leucineresponsive general transcriptional regulator Lrp ( 37 , 41 ) .	\b[:punct:]?Lrp[:punct:]?\b	\b[:punct:]?lysP[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	At the same time , it is noteworthy that two of the genes that are most prominently regulated by ArgP , argO and @Regulated$ , are both also regulated by the leucineresponsive general transcriptional regulator @TF$ ( 37 , 41 ) .
21441513	231	ArgP	argO	TU		argO	competitively activate	activator	This scenario is plausible , because ArgP and Lrp competitively activate argO ( 35 ) .	\b[:punct:]?ArgP[:punct:]?\b	\b[:punct:]?argO[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	This scenario is plausible , because @TF$ and Lrp competitively activate @Regulated$ ( 35 ) .
21441513	231	Lrp	argO	TU		argO	competitively activate	activator	This scenario is plausible , because ArgP and Lrp competitively activate argO ( 35 ) .	\b[:punct:]?Lrp[:punct:]?\b	\b[:punct:]?argO[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	This scenario is plausible , because ArgP and @TF$ competitively activate @Regulated$ ( 35 ) .
10850996	231	Rob	galT	GENE	galT		repressed	repressor	In this study , galT was the only gene repressed by Rob .	\b[:punct:]?Rob[:punct:]?\b	\b[:punct:]?galT[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	In this study , @Regulated$ was the only gene repressed by @TF$ .
15066032	232	CAP	chbBCARFG	TU		chbBCARFG	induction	activator	Discussion The results described here show that three transcription factors , ChbR , NagC and cAMP / CAP , cooperate in the © 2004 Blackwell Publishing Ltd , Molecular Microbiology , 52 , 437 – 449Regulation of the chbB promoter 445 repression and induction of the chbBCARFG operon in E . coli .	\b[:punct:]?CAP[:punct:]?\b	\b[:punct:]?chbBCARFG[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Discussion The results described here show that three transcription factors , ChbR , NagC and cAMP / @TF$ , cooperate in the © 2004 Blackwell Publishing Ltd , Molecular Microbiology , 52 , 437 – 449Regulation of the chbB promoter 445 repression and induction of the @Regulated$ operon in E . coli .
15066032	232	ChbR	chbBCARFG	TU		chbBCARFG	repression	repressor	Discussion The results described here show that three transcription factors , ChbR , NagC and cAMP / CAP , cooperate in the © 2004 Blackwell Publishing Ltd , Molecular Microbiology , 52 , 437 – 449Regulation of the chbB promoter 445 repression and induction of the chbBCARFG operon in E . coli .	\b[:punct:]?ChbR[:punct:]?\b	\b[:punct:]?chbBCARFG[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Discussion The results described here show that three transcription factors , @TF$ , NagC and cAMP / CAP , cooperate in the © 2004 Blackwell Publishing Ltd , Molecular Microbiology , 52 , 437 – 449Regulation of the chbB promoter 445 repression and induction of the @Regulated$ operon in E . coli .
15066032	232	NagC	chbBCARFG	TU		chbBCARFG	repression	repressor	Discussion The results described here show that three transcription factors , ChbR , NagC and cAMP / CAP , cooperate in the © 2004 Blackwell Publishing Ltd , Molecular Microbiology , 52 , 437 – 449Regulation of the chbB promoter 445 repression and induction of the chbBCARFG operon in E . coli .	\b[:punct:]?NagC[:punct:]?\b	\b[:punct:]?chbBCARFG[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Discussion The results described here show that three transcription factors , ChbR , @TF$ and cAMP / CAP , cooperate in the © 2004 Blackwell Publishing Ltd , Molecular Microbiology , 52 , 437 – 449Regulation of the chbB promoter 445 repression and induction of the @Regulated$ operon in E . coli .
19245365	232	Fis	yeaR	GENE	yeaR		repressed	repressor	As at the yeaR promoter , nitrate - dependent induction can be repressed by Fis that binds to a single site overlapping the upstream DNA site for NarL .	\b[:punct:]?Fis[:punct:]?\b	\b[:punct:]?yeaR[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	As at the @Regulated$ promoter , nitrate - dependent induction can be repressed by @TF$ that binds to a single site overlapping the upstream DNA site for NarL .
12079504	234	NarL	narGHJI	TU		narGHJI	activation	activator	Dong X , Li S , DeMoss J : Upstream sequence elements required for NarL - mediated activation of transcription from the narGHJI promoter of Escherichia coli .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?narGHJI[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Dong X , Li S , DeMoss J : Upstream sequence elements required for @TF$ - mediated activation of transcription from the @Regulated$ promoter of Escherichia coli .
17238917	236	NanR	fimB	TU		fimB	activate	activator	Thus , if the model proposed above is correct , it seems probable that NanR must make contact with RNA polymerase , or another regulatory factor bound closer to the promoter , in order to activate fimB expression in the wild - type background as well .	\b[:punct:]?NanR[:punct:]?\b	\b[:punct:]?fimB[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Thus , if the model proposed above is correct , it seems probable that @TF$ must make contact with RNA polymerase , or another regulatory factor bound closer to the promoter , in order to activate @Regulated$ expression in the wild - type background as well .
11004182	237	NarL	nirB	TU		nirB	activate	activator	One of the more striking points in each model is that the NarP protein is nonessential ( i . e . , not a major player ) and that it can function as an antagonist of NarL in its ability to activate nirB or nrfA operon expression .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?nirB[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	One of the more striking points in each model is that the NarP protein is nonessential ( i . e . , not a major player ) and that it can function as an antagonist of @TF$ in its ability to activate @Regulated$ or nrfA operon expression .
11004182	237	NarL	nrfA	TU		nrfA	activate	activator	One of the more striking points in each model is that the NarP protein is nonessential ( i . e . , not a major player ) and that it can function as an antagonist of NarL in its ability to activate nirB or nrfA operon expression .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?nrfA[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	One of the more striking points in each model is that the NarP protein is nonessential ( i . e . , not a major player ) and that it can function as an antagonist of @TF$ in its ability to activate nirB or @Regulated$ operon expression .
18227264	238	NarP	ydhY	TU		ydhY	inhibit	repressor	Thus , it appears that NarL and NarP adopt overlapping mechanisms to inhibit ydhY – T expression .	\b[:punct:]?NarP[:punct:]?\b	\b[:punct:]?ydhY[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Thus , it appears that NarL and @TF$ adopt overlapping mechanisms to inhibit @Regulated$ – T expression .
15995204	239	NarL	dcuSR	TU		dcuSR	repression	repressor	Thus , the dcuSR operon control region contains an authenticated 7 - 2 - 7 heptamer pair for phospho - NarL binding overlapping the likely 35 region of the promoter ( Fig . 2B ) and therefore positioned appropriately to effect the observed repression ( Table 2 ) .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?dcuSR[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Thus , the @Regulated$ operon control region contains an authenticated 7 - 2 - 7 heptamer pair for phospho - @TF$ binding overlapping the likely 35 region of the promoter ( Fig . 2B ) and therefore positioned appropriately to effect the observed repression ( Table 2 ) .
16261196	239	NorR	norVW	TU		norVW	regulates	regulator	NorR usually regulates cytoplasmic NO reductase norVW and sometimes another membrane - bound NO reductase ( norB ) and the NO dioxygenase hmp .	\b[:punct:]?NorR[:punct:]?\b	\b[:punct:]?norVW[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	@TF$ usually regulates cytoplasmic NO reductase @Regulated$ and sometimes another membrane - bound NO reductase ( norB ) and the NO dioxygenase hmp .
16261196	239	NorR	hmp	GENE	hmp		regulates	regulator	NorR usually regulates cytoplasmic NO reductase norVW and sometimes another membrane - bound NO reductase ( norB ) and the NO dioxygenase hmp .	\b[:punct:]?NorR[:punct:]?\b	\b[:punct:]?hmp[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	@TF$ usually regulates cytoplasmic NO reductase norVW and sometimes another membrane - bound NO reductase ( norB ) and the NO dioxygenase @Regulated$ .
11601842	239	OmpR	micF	GENE	micF		activation	activator	The mechanism of transcriptional activation of micF and ompC by OmpR as well as a role of IHF in this activation need to be better understood .	\b[:punct:]?OmpR[:punct:]?\b	\b[:punct:]?micF[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	The mechanism of transcriptional activation of @Regulated$ and ompC by @TF$ as well as a role of IHF in this activation need to be better understood .
16261196	239	NorR	norB	GENE	norB		regulates	regulator	NorR usually regulates cytoplasmic NO reductase norVW and sometimes another membrane - bound NO reductase ( norB ) and the NO dioxygenase hmp .	\b[:punct:]?NorR[:punct:]?\b	\b[:punct:]?norB[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	@TF$ usually regulates cytoplasmic NO reductase norVW and sometimes another membrane - bound NO reductase ( @Regulated$ ) and the NO dioxygenase hmp .
11601842	239	OmpR	ompC	GENE	ompC		activation	activator	The mechanism of transcriptional activation of micF and ompC by OmpR as well as a role of IHF in this activation need to be better understood .	\b[:punct:]?OmpR[:punct:]?\b	\b[:punct:]?ompC[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	The mechanism of transcriptional activation of micF and @Regulated$ by @TF$ as well as a role of IHF in this activation need to be better understood .
11073923	244	CRP	rhaSR	TU		rhaSR	activates	activator	DISCUSSION CRP activates rhaSR from at least one newly identified binding site .	\b[:punct:]?CRP[:punct:]?\b	\b[:punct:]?rhaSR[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	DISCUSSION @TF$ activates @Regulated$ from at least one newly identified binding site .
18227264	244	NarL	ydhY	TU		ydhY	repression	repressor	Thus , NarL - mediated repression of the ydhY promoter follows the general pattern established by the frdA and dmsA promoters .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?ydhY[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Thus , @TF$ - mediated repression of the @Regulated$ promoter follows the general pattern established by the frdA and dmsA promoters .
11395452	246	OxyR	fur	GENE	fur		activation	activator	Recently , a direct regulatory connection between oxidative stress and iron metabolism was shown by Zheng et al . , who demonstrated the transcriptional activation of fur by SoxS and OxyR ( 49 ) .	\b[:punct:]?OxyR[:punct:]?\b	\b[:punct:]?fur[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Recently , a direct regulatory connection between oxidative stress and iron metabolism was shown by Zheng et al . , who demonstrated the transcriptional activation of @Regulated$ by SoxS and @TF$ ( 49 ) .
11395452	246	SoxS	fur	GENE	fur		activation	activator	Recently , a direct regulatory connection between oxidative stress and iron metabolism was shown by Zheng et al . , who demonstrated the transcriptional activation of fur by SoxS and OxyR ( 49 ) .	\b[:punct:]?SoxS[:punct:]?\b	\b[:punct:]?fur[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	Recently , a direct regulatory connection between oxidative stress and iron metabolism was shown by Zheng et al . , who demonstrated the transcriptional activation of @Regulated$ by @TF$ and OxyR ( 49 ) .
7643383	247	NarL	nirB	GENE	nirB		activate	activator	The NarL and NarP proteins are each able to activate expression of the nirB and nrfA operons by interaction with common DNA - binding sites .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?nirB[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	The @TF$ and NarP proteins are each able to activate expression of the @Regulated$ and nrfA operons by interaction with common DNA - binding sites .
7643383	247	NarP	nirB	GENE	nirB		activate	activator	The NarL and NarP proteins are each able to activate expression of the nirB and nrfA operons by interaction with common DNA - binding sites .	\b[:punct:]?NarP[:punct:]?\b	\b[:punct:]?nirB[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	The NarL and @TF$ proteins are each able to activate expression of the @Regulated$ and nrfA operons by interaction with common DNA - binding sites .
7643383	247	NarL	nrfA	GENE	nrfA		activate	activator	The NarL and NarP proteins are each able to activate expression of the nirB and nrfA operons by interaction with common DNA - binding sites .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?nrfA[:punct:]?\b	1	1	False	False	False	@Regulated$	@TF$	The @TF$ and NarP proteins are each able to activate expression of the nirB and @Regulated$ operons by interaction with common DNA - binding sites .
